,method,device1,device2,device3,device4,curvature,$W$,$H$,$L$,$A{_3}$,$A{_1}$,$W$$/$$H$,$A{_2}$$/$$A{_1}$,${\rho}_\mathrm{d}$,${\rho}_\mathrm{c}$,$\mu_\mathrm{d}$,$\mu_\mathrm{c}$,$\gamma$,$\mu_\mathrm{d}$$/$$\mu_\mathrm{c}$,$Q_\mathrm{d}$,$Q_\mathrm{c}$,$u_\mathrm{d}$,$u_\mathrm{c}$,$Q_\mathrm{d}$$/$$Q_\mathrm{c}$,$u_\mathrm{d}$$/$$u_\mathrm{c}$,$\mu_\mathrm{c}$$u_\mathrm{c}$,$d_\mathrm{av}$$/$$d_\mathrm{e}$
1068,1.0,0.0,0.0,1.0,0.0,0.0,0.395,0.365,0.163,0.007853982,0.144175,1.082191781,0.412658228,1008.7,820.3,136.07,8.2,6.94,16.59390244,30.0,1000.0,0.063661974,0.280135586,0.03,0.227254148,2.297111805,0.3117577009883822
1069,1.0,0.0,0.0,1.0,0.0,0.0,0.395,0.365,0.163,0.007853982,0.144175,1.082191781,0.412658228,1008.7,820.3,136.07,8.2,6.94,16.59390244,40.0,1000.0,0.084882632,0.280135586,0.04,0.303005531,2.297111805,0.3241454242413733
1070,1.0,0.0,0.0,1.0,0.0,0.0,0.395,0.365,0.163,0.007853982,0.144175,1.082191781,0.412658228,1008.7,820.3,136.07,8.2,6.94,16.59390244,50.0,1000.0,0.10610329,0.280135586,0.05,0.378756914,2.297111805,0.32001618491416683
1071,1.0,0.0,0.0,1.0,0.0,0.0,0.395,0.365,0.163,0.007853982,0.144175,1.082191781,0.412658228,1008.7,820.3,136.07,8.2,6.94,16.59390244,60.0,1000.0,0.127323949,0.280135586,0.06,0.4545083,2.297111805,0.3365331474943645
1072,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,5.0,40.0,0.010610329,0.010147133,0.125,1.045647968,0.083206491,0.8795184715597758
1073,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,10.0,40.0,0.021220658,0.010147133,0.25,2.091295936,0.083206491,0.9776790161892901
1074,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,20.0,40.0,0.042441316,0.010147133,0.5,4.182591871,0.083206491,0.9128930572851806
1075,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,40.0,40.0,0.084882632,0.010147133,1.0,8.365183742,0.083206491,0.9462676430105853
1076,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,5.0,50.0,0.010610329,0.012683917,0.1,0.836518325,0.104008119,0.7872475620641345
1077,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,10.0,50.0,0.021220658,0.012683917,0.2,1.673036649,0.104008119,0.8068796699875467
1078,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,20.0,50.0,0.042441316,0.012683917,0.4,3.346073299,0.104008119,0.8245485678704857
1079,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,30.0,50.0,0.063661974,0.012683917,0.6,5.019109948,0.104008119,0.9070034246575341
1080,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,40.0,50.0,0.084882632,0.012683917,0.8,6.692146598,0.104008119,0.9148562673256537
1081,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,50.0,50.0,0.10610329,0.012683917,1.0,8.365183247,0.104008119,0.9325251652085927
1082,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,5.0,100.0,0.010610329,0.025367834,0.05,0.418259162,0.208016239,0.7656522415940223
1083,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,10.0,100.0,0.021220658,0.025367834,0.1,0.836518325,0.208016239,0.7754682968088418
1084,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,20.0,100.0,0.042441316,0.025367834,0.2,1.673036649,0.208016239,0.7813579294364881
1085,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,30.0,100.0,0.063661974,0.025367834,0.3,2.509554974,0.208016239,0.7833211394769614
1086,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,40.0,100.0,0.084882632,0.025367834,0.4,3.346073299,0.208016239,0.7852843495174345
1087,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,50.0,100.0,0.10610329,0.025367834,0.5,4.182591624,0.208016239,0.8088428800280199
1088,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,5.0,200.0,0.010610329,0.050735667,0.025,0.209129585,0.416032469,0.6105585832347447
1089,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,10.0,200.0,0.021220658,0.050735667,0.05,0.418259171,0.416032469,0.6125217932752179
1090,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,20.0,200.0,0.042441316,0.050735667,0.1,0.836518341,0.416032469,0.616448215862391
1091,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,30.0,200.0,0.063661974,0.050735667,0.15,1.254777512,0.416032469,0.6144850033156911
1092,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,40.0,200.0,0.084882632,0.050735667,0.2,1.673036682,0.416032469,0.6243010585305105
1093,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,50.0,200.0,0.10610329,0.050735667,0.25,2.091295853,0.416032469,0.6282274811176837
1094,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,5.0,400.0,0.010610329,0.101471334,0.0125,0.104564793,0.832064939,0.48294987546699875
1095,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,10.0,400.0,0.021220658,0.101471334,0.025,0.209129585,0.832064939,0.4868762980541718
1096,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,20.0,400.0,0.042441316,0.101471334,0.05,0.418259171,0.832064939,0.4868762980541718
1097,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,30.0,400.0,0.063661974,0.101471334,0.075,0.627388756,0.832064939,0.4868762980541718
1098,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,40.0,400.0,0.084882632,0.101471334,0.1,0.836518341,0.832064939,0.48883950809464505
1099,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,50.0,400.0,0.10610329,0.101471334,0.125,1.045647927,0.832064939,0.49472914072229135
1100,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,60.0,400.0,0.127323949,0.101471334,0.15,1.254777522,0.832064939,0.49865556330946453
1101,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,5.0,600.0,0.010610329,0.152207002,0.008333333,0.069709861,1.248097416,0.3533779576587795
1102,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,10.0,600.0,0.021220658,0.152207002,0.016666667,0.139419723,1.248097416,0.35534116769925284
1103,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,20.0,600.0,0.042441316,0.152207002,0.033333333,0.278839445,1.248097416,0.3592675902864259
1104,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,30.0,600.0,0.063661974,0.152207002,0.05,0.418259168,1.248097416,0.363194012873599
1105,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,40.0,600.0,0.084882632,0.152207002,0.066666667,0.55767889,1.248097416,0.36712043295454544
1106,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,50.0,600.0,0.10610329,0.152207002,0.083333333,0.697098613,1.248097416,0.38086291075653794
1107,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,60.0,600.0,0.127323949,0.152207002,0.1,0.836518342,1.248097416,0.4358328144458281
1108,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,5.0,800.0,0.010610329,0.202942669,0.00625,0.052282396,1.664129886,0.2925184213418431
1109,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,10.0,800.0,0.021220658,0.202942669,0.0125,0.104564792,1.664129886,0.29644484142278954
1110,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,20.0,800.0,0.042441316,0.202942669,0.025,0.209129584,1.664129886,0.30233447405043584
1111,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,30.0,800.0,0.063661974,0.202942669,0.0375,0.313694376,1.664129886,0.31215052926525527
1112,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,40.0,800.0,0.084882632,0.202942669,0.05,0.418259169,1.664129886,0.3141137393057285
1113,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,50.0,800.0,0.10610329,0.202942669,0.0625,0.522823961,1.664129886,0.2925184213418431
1114,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,5.0,1000.0,0.010610329,0.253678336,0.005,0.041825917,2.080162355,0.29448163138231626
1115,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,10.0,1000.0,0.021220658,0.253678336,0.01,0.083651834,2.080162355,0.2984080539694894
1116,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,20.0,1000.0,0.042441316,0.253678336,0.02,0.167303668,2.080162355,0.3003712640099626
1117,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,30.0,1000.0,0.063661974,0.253678336,0.03,0.250955501,2.080162355,0.30429768659713574
1118,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,40.0,1000.0,0.084882632,0.253678336,0.04,0.334607335,2.080162355,0.31018731922478204
1119,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1008.5,820.3,80.73,8.2,6.72,9.845121951,50.0,1000.0,0.10610329,0.253678336,0.05,0.418259169,2.080162355,0.31215052926525527
1120,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,5.0,20.0,0.010610329,0.005073567,0.25,2.091295729,0.041603249,0.9305619551681196
1121,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,10.0,20.0,0.021220658,0.005073567,0.5,4.182591459,0.041603249,0.9835686488169365
1122,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,20.0,20.0,0.042441316,0.005073567,1.0,8.365182918,0.041603249,0.9678629609744707
1123,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,5.0,30.0,0.010610329,0.00761035,0.166666667,1.394197245,0.06240487,0.887371316734122
1124,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,10.0,30.0,0.021220658,0.00761035,0.333333333,2.788394489,0.06240487,0.8932609493617684
1125,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,20.0,30.0,0.042441316,0.00761035,0.666666667,5.576788978,0.06240487,0.9070034246575341
1126,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,30.0,30.0,0.063661974,0.00761035,1.0,8.365183467,0.06240487,0.9187826899128267
1127,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,5.0,40.0,0.010610329,0.010147133,0.125,1.045647968,0.083206491,0.8579231535958904
1128,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,10.0,40.0,0.021220658,0.010147133,0.25,2.091295936,0.083206491,0.9619733283468244
1129,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,20.0,40.0,0.042441316,0.010147133,0.5,4.182591871,0.083206491,0.991421491485056
1130,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,30.0,40.0,0.063661974,0.010147133,0.75,6.273887807,0.083206491,1.0228328671699876
1131,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,40.0,40.0,0.084882632,0.010147133,1.0,8.365183742,0.083206491,1.030685709838107
1132,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,5.0,50.0,0.010610329,0.012683917,0.1,0.836518325,0.104008119,0.9128930572851806
1133,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,10.0,50.0,0.021220658,0.012683917,0.2,1.673036649,0.104008119,0.9148562673256537
1134,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,20.0,50.0,0.042441316,0.012683917,0.4,3.346073299,0.104008119,0.9187826899128267
1135,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,30.0,50.0,0.063661974,0.012683917,0.6,5.019109948,0.104008119,0.9207458999533
1136,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,40.0,50.0,0.084882632,0.012683917,0.8,6.692146598,0.104008119,0.9227091125
1137,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,50.0,50.0,0.10610329,0.012683917,1.0,8.365183247,0.104008119,0.9266355325809464
1138,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,5.0,100.0,0.010610329,0.025367834,0.05,0.418259162,0.208016239,0.7754682968088418
1139,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,10.0,100.0,0.021220658,0.025367834,0.1,0.836518325,0.208016239,0.8049164599470735
1140,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,20.0,100.0,0.042441316,0.025367834,0.2,1.673036649,0.208016239,0.8127693026151929
1141,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,30.0,100.0,0.063661974,0.025367834,0.3,2.509554974,0.208016239,0.8186589352428393
1142,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,40.0,100.0,0.084882632,0.025367834,0.4,3.346073299,0.208016239,0.8304382004981319
1143,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,50.0,100.0,0.10610329,0.025367834,0.5,4.182591624,0.208016239,0.8402542557129514
1144,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,5.0,200.0,0.010610329,0.050735667,0.025,0.209129585,0.416032469,0.6223378484900373
1145,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,10.0,200.0,0.021220658,0.050735667,0.05,0.418259171,0.416032469,0.6282274811176837
1146,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,20.0,200.0,0.042441316,0.050735667,0.1,0.836518341,0.416032469,0.6360803237858033
1147,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,30.0,200.0,0.063661974,0.050735667,0.15,1.254777512,0.416032469,0.6400067463729763
1148,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,40.0,200.0,0.084882632,0.050735667,0.2,1.673036682,0.416032469,0.6596388542963885
1149,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,50.0,200.0,0.10610329,0.050735667,0.25,2.091295853,0.416032469,0.667491696964508
1150,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,5.0,400.0,0.010610329,0.101471334,0.0125,0.104564793,0.832064939,0.4711706102117061
1151,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,10.0,400.0,0.021220658,0.101471334,0.025,0.209129585,0.832064939,0.48294987546699875
1152,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,20.0,400.0,0.042441316,0.101471334,0.05,0.418259171,0.832064939,0.4868762980541718
1153,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,30.0,400.0,0.063661974,0.101471334,0.075,0.627388756,0.832064939,0.4908027181351183
1154,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,40.0,400.0,0.084882632,0.101471334,0.1,0.836518341,0.832064939,0.4927659306818181
1155,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,50.0,400.0,0.10610329,0.101471334,0.125,1.045647927,0.832064939,0.49472914072229135
1156,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,5.0,600.0,0.010610329,0.152207002,0.008333333,0.069709861,1.248097416,0.363194012873599
1157,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,10.0,600.0,0.021220658,0.152207002,0.016666667,0.139419723,1.248097416,0.3651572229140722
1158,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,20.0,600.0,0.042441316,0.152207002,0.033333333,0.278839445,1.248097416,0.36712043295454544
1159,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,30.0,600.0,0.063661974,0.152207002,0.05,0.418259168,1.248097416,0.38086291075653794
1160,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,40.0,600.0,0.084882632,0.152207002,0.066666667,0.55767889,1.248097416,0.4201271266033624
1161,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,50.0,600.0,0.10610329,0.152207002,0.083333333,0.697098613,1.248097416,0.4456488696606476
1162,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,5.0,800.0,0.010610329,0.202942669,0.00625,0.052282396,1.664129886,0.3357090597758406
1163,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,10.0,800.0,0.021220658,0.202942669,0.0125,0.104564792,1.664129886,0.3396354823630137
1164,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,20.0,800.0,0.042441316,0.202942669,0.025,0.209129584,1.664129886,0.3435619024439601
1165,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,30.0,800.0,0.063661974,0.202942669,0.0375,0.313694376,1.664129886,0.36123080032689914
1166,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,40.0,800.0,0.084882632,0.202942669,0.05,0.418259169,1.664129886,0.3474883250311332
1167,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,50.0,800.0,0.10610329,0.202942669,0.0625,0.522823961,1.664129886,0.33158631693648816
1168,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.365,0.18,0.007853982,0.1606,1.205479452,0.409090909,1007.3,820.3,41.83,8.2,6.65,5.101219512,5.0,1000.0,0.010610329,0.253678336,0.005,0.041825917,2.080162355,0.2540060709838107
